,price,sequence,side,size,symbol,time,tradeId,type,time_received,makerOrderId,takerOrderId
250,1,5739918814754817,sell,1457.6,WOD-USDT,11:02:20.311000,5739918814754817,match,11:02:20.3618,6746fc33633e91000751c047,6746fc3ce21c740007c0c229
251,1,5739918816458753,sell,971.5,WOD-USDT,11:02:20.317000,5739918816458753,match,11:02:20.3674,6746fc33633e91000751c047,6746fc3c14a8920007b697bc
252,1,5739919125657601,sell,99.4,WOD-USDT,11:02:21.140000,5739919125657601,match,11:02:21.1899,6746fc33633e91000751c047,6746fc3d8b053b000718c7ac
253,1,5739919305488385,sell,27.3,WOD-USDT,11:02:21.740000,5739919305488385,match,11:02:21.7889,6746fc33633e91000751c047,6746fc3ddcdd7b000745fdff
254,1,5739919596992513,sell,224,WOD-USDT,11:02:22.414000,5739919596992513,match,11:02:22.4630,6746fc33633e91000751c047,6746fc3e2033a50007a79490
255,1,5739919596992516,sell,10,WOD-USDT,11:02:22.414000,5739919596992516,match,11:02:22.4630,6746fc3def434f0007c36e1e,6746fc3e2033a50007a79490
256,0.99324,5739919596992519,sell,10,WOD-USDT,11:02:22.414000,5739919596992519,match,11:02:22.4631,6746fc3deaedf50007ca9769,6746fc3e2033a50007a79490
257,0.99,5739919596992522,sell,248.5,WOD-USDT,11:02:22.414000,5739919596992522,match,11:02:22.4631,6746fc30b26bfb00070a7df2,6746fc3e2033a50007a79490
258,0.99,5739919899113473,sell,98.4,WOD-USDT,11:02:23.329000,5739919899113473,match,11:02:23.3795,6746fc30b26bfb00070a7df2,6746fc3f8b053b000718d3e3
259,0.99251,5739920451713025,sell,38,WOD-USDT,11:02:25.094000,5739920451713025,match,11:02:25.1464,6746fc40439c1000070ca043,6746fc4114a8920007b6b2f3
260,0.99251,5739920451713028,sell,19,WOD-USDT,11:02:25.094000,5739920451713028,match,11:02:25.1465,6746fc409e4e400007f3e38c,6746fc4114a8920007b6b2f3
261,0.9925,5739920451713031,sell,11,WOD-USDT,11:02:25.094000,5739920451713031,match,11:02:25.1466,6746fc3f1adbea0007df00db,6746fc4114a8920007b6b2f3
262,0.99,5739920451713034,sell,655,WOD-USDT,11:02:25.094000,5739920451713034,match,11:02:25.1466,6746fc30b26bfb00070a7df2,6746fc4114a8920007b6b2f3
263,0.9856,5739920451713037,sell,10.2,WOD-USDT,11:02:25.094000,5739920451713037,match,11:02:25.1466,6746fc29754b1e0007e5fecc,6746fc4114a8920007b6b2f3
264,0.9125,5739920451713040,sell,13,WOD-USDT,11:02:25.094000,5739920451713040,match,11:02:25.1467,6746fc30eaedf50007ca433c,6746fc4114a8920007b6b2f3
265,0.91005,5739920451713043,sell,32.9,WOD-USDT,11:02:25.094000,5739920451713043,match,11:02:25.1469,6746fbf7f61fa0000796cb47,6746fc4114a8920007b6b2f3
266,0.91,5739920451713046,sell,80.2,WOD-USDT,11:02:25.094000,5739920451713046,match,11:02:25.1469,6746fbde1adbea0007dc87c7,6746fc4114a8920007b6b2f3
267,0.91,5739920451713049,sell,102,WOD-USDT,11:02:25.094000,5739920451713049,match,11:02:25.1470,6746fc115e5d4c00075128a0,6746fc4114a8920007b6b2f3
268,0.90003,5739920451713052,sell,29.7,WOD-USDT,11:02:25.094000,5739920451713052,match,11:02:25.1470,6746fbe1754b1e0007e41ed1,6746fc4114a8920007b6b2f3
269,0.90003,5739920451713055,sell,222.2,WOD-USDT,11:02:25.094000,5739920451713055,match,11:02:25.1472,6746fbe39e4e400007f185f5,6746fc4114a8920007b6b2f3
270,0.90003,5739920451713058,sell,298.2,WOD-USDT,11:02:25.094000,5739920451713058,match,11:02:25.1473,6746fbe3812d400007170b05,6746fc4114a8920007b6b2f3
271,0.90003,5739920451713061,sell,31.5,WOD-USDT,11:02:25.094000,5739920451713061,match,11:02:25.1473,6746fc3cb6d5080007dfacbf,6746fc4114a8920007b6b2f3
272,0.9,5739920451713064,sell,5555.5,WOD-USDT,11:02:25.094000,5739920451713064,match,11:02:25.1473,6746fbf55e5d4c0007506aee,6746fc4114a8920007b6b2f3
273,0.9,5739920451713067,sell,14.6,WOD-USDT,11:02:25.094000,5739920451713067,match,11:02:25.1474,6746fc1deaedf50007c9d016,6746fc4114a8920007b6b2f3
274,0.9,5739920451713070,sell,422.9,WOD-USDT,11:02:25.094000,5739920451713070,match,11:02:25.1474,6746fc2914a8920007b628f8,6746fc4114a8920007b6b2f3
275,0.9,5739920451713073,sell,500.4,WOD-USDT,11:02:25.094000,5739920451713073,match,11:02:25.1474,6746fc2ba69a4c0007853855,6746fc4114a8920007b6b2f3
276,0.9,5739920451713076,sell,20,WOD-USDT,11:02:25.094000,5739920451713076,match,11:02:25.1475,6746fc3933b8f30007904d71,6746fc4114a8920007b6b2f3
277,1.07034,5739921005099009,buy,20,WOD-USDT,11:02:26.459000,5739921005099009,match,11:02:26.5095,6746fc268b053b0007183788,6746fc421adbea0007df13fb
278,1.0713,5739921005099012,buy,2.8,WOD-USDT,11:02:26.459000,5739921005099012,match,11:02:26.5096,6746fc42a69a4c000785c462,6746fc421adbea0007df13fb
279,0.9486,5739921076664321,buy,10,WOD-USDT,11:02:26.707000,5739921076664321,match,11:02:26.7534,6746fc42e21c740007c0ea29,6746fc42a69a4c000785c657
280,1.0626,5739921109694465,buy,48.6,WOD-USDT,11:02:26.830000,5739921109694465,match,11:02:26.8810,6746fc4233b8f30007908675,6746fc42633e91000751ca08
281,1.07127,5739921109694468,buy,103.5,WOD-USDT,11:02:26.830000,5739921109694468,match,11:02:26.8811,6746fc42dcdd7b0007461d33,6746fc42633e91000751ca08
282,1.07128,5739921109694471,buy,103.5,WOD-USDT,11:02:26.830000,5739921109694471,match,11:02:26.8811,6746fc421adbea0007df14fc,6746fc42633e91000751ca08
283,1.08,5739921109694474,buy,61.2,WOD-USDT,11:02:26.830000,5739921109694474,match,11:02:26.8812,6746fc40725fc600073626b5,6746fc42633e91000751ca08
284,1.08332,5739921109694477,buy,45.3,WOD-USDT,11:02:26.830000,5739921109694477,match,11:02:26.8813,6746fc429e4e400007f3f1c8,6746fc42633e91000751ca08
285,1.102,5739921149802497,sell,15.8,WOD-USDT,11:02:26.902000,5739921149802497,match,11:02:26.9523,6746fc42633e91000751ca08,6746fc42f61fa0000798a7af
286,1.102,5739921203148801,sell,347.4,WOD-USDT,11:02:27.065000,5739921203148801,match,11:02:27.1118,6746fc42633e91000751ca08,6746fc438b053b000718ec47
287,0.98247,5739923820656641,buy,31.6,WOD-USDT,11:02:32.852000,5739923820656641,match,11:02:32.9014,6746fc46812d400007199ae6,6746fc482033a50007a7e517
288,0.9825,5739923820656644,buy,13,WOD-USDT,11:02:32.852000,5739923820656644,match,11:02:32.9016,6746fc452033a50007a7ceba,6746fc482033a50007a7e517
289,0.98994,5739923820656647,buy,45.3,WOD-USDT,11:02:32.852000,5739923820656647,match,11:02:32.9016,6746fc48a69a4c000785f9c7,6746fc482033a50007a7e517
290,0.98998,5739924500002817,buy,25.1,WOD-USDT,11:02:34.812000,5739924500002817,match,11:02:34.8605,6746fc491adbea0007df4e7b,6746fc4ab26bfb00070b2ecf
291,0.90001,5739924955871233,sell,18.9,WOD-USDT,11:02:36.115000,5739924955871233,match,11:02:36.1661,6746fc48812d40000719ac67,6746fc4cef434f0007c3db20
292,0.9,5739924955871236,sell,54.4,WOD-USDT,11:02:36.115000,5739924955871236,match,11:02:36.1662,6746fc48e21c740007c11d10,6746fc4cef434f0007c3db20
293,0.89582,5739924955871239,sell,10,WOD-USDT,11:02:36.115000,5739924955871239,match,11:02:36.1663,6746fc4b5a555000073d8a5d,6746fc4cef434f0007c3db20
294,0.87,5739924955871242,sell,168.2,WOD-USDT,11:02:36.115000,5739924955871242,match,11:02:36.1663,6746fc47754b1e0007e6c631,6746fc4cef434f0007c3db20
295,0.86,5739924955871245,sell,41,WOD-USDT,11:02:36.115000,5739924955871245,match,11:02:36.1664,6746fbec14a8920007b49087,6746fc4cef434f0007c3db20
296,0.86,5739924955871248,sell,37,WOD-USDT,11:02:36.115000,5739924955871248,match,11:02:36.1665,6746fc44725fc60007364f72,6746fc4cef434f0007c3db20
297,0.85,5739924955871251,sell,961.8,WOD-USDT,11:02:36.115000,5739924955871251,match,11:02:36.1667,6746fc44b6d5080007dfe57a,6746fc4cef434f0007c3db20
298,0.9856,5739925949790209,sell,168.2,WOD-USDT,11:02:39.014000,5739925949790209,match,11:02:39.0628,6746fc4eb26bfb00070b484f,6746fc4fb38d120007aa4520
299,0.9856,5739926016112641,sell,61.1,WOD-USDT,11:02:39.249000,5739926016112641,match,11:02:39.2980,6746fc4eb26bfb00070b484f,6746fc4fb26bfb00070b4b6b
300,0.9856,5739926478010369,sell,41,WOD-USDT,11:02:40.749000,5739926478010369,match,11:02:40.7953,6746fc4eb26bfb00070b484f,6746fc50e21c740007c15397
301,0.9856,5739926610786305,sell,14.9,WOD-USDT,11:02:41.130000,5739926610786305,match,11:02:41.1799,6746fc4eb26bfb00070b484f,6746fc51633e91000751d494
302,0.9856,5739926664787969,sell,33.6,WOD-USDT,11:02:41.294000,5739926664787969,match,11:02:41.3439,6746fc4eb26bfb00070b484f,6746fc51b38d120007aa52c1
303,0.97996,5739926942791681,buy,13.4,WOD-USDT,11:02:42.069000,5739926942791681,match,11:02:42.1182,6746fc512033a50007a81f42,6746fc525a555000073db067
304,0.9,5739927107680257,sell,42.8,WOD-USDT,11:02:42.613000,5739927107680257,match,11:02:42.6616,6746fc4e14a8920007b71b2c,6746fc52b6d5080007e044ab
305,0.9,5739927107680260,sell,77.2,WOD-USDT,11:02:42.613000,5739927107680260,match,11:02:42.6617,6746fc52725fc6000736aa39,6746fc52b6d5080007e044ab
306,0.88591,5739927107680263,sell,103.1,WOD-USDT,11:02:42.613000,5739927107680263,match,11:02:42.6619,6746fc4c8b053b0007193996,6746fc52b6d5080007e044ab
307,0.80099,5739927107811329,sell,249.6,WOD-USDT,11:02:42.613000,5739927107811329,match,11:02:42.6620,6746fc4af61fa0000798e86e,6746fc52754b1e0007e70ba7
308,0.64,5739927109122049,sell,312.5,WOD-USDT,11:02:42.615000,5739927109122049,match,11:02:42.6620,6746fc44725fc60007364e68,6746fc5233b8f3000790faa6
309,0.6,5739927109122052,sell,10,WOD-USDT,11:02:42.615000,5739927109122052,match,11:02:42.6621,6746fbb0a69a4c000781e9b1,6746fc5233b8f3000790faa6
310,0.6,5739927109122055,sell,10,WOD-USDT,11:02:42.615000,5739927109122055,match,11:02:42.6621,6746fbc6ef434f0007c05c4f,6746fc5233b8f3000790faa6
311,0.6,5739927109122058,sell,12.1,WOD-USDT,11:02:42.615000,5739927109122058,match,11:02:42.6622,6746fbe3b6d5080007dd67ea,6746fc5233b8f3000790faa6
312,0.6,5739927109122061,sell,10,WOD-USDT,11:02:42.615000,5739927109122061,match,11:02:42.6622,6746fc4ee21c740007c145c3,6746fc5233b8f3000790faa6
313,0.79999,5739927757797377,buy,20,WOD-USDT,11:02:44.377000,5739927757797377,match,11:02:44.4252,6746fc53754b1e0007e70fd8,6746fc5414a8920007b73cc1
314,0.79997,5739928154945537,buy,65.3,WOD-USDT,11:02:45.357000,5739928154945537,match,11:02:45.4062,6746fc548b053b0007196a83,6746fc552033a50007a8338f
315,0.65,5739929424508929,sell,210.4,WOD-USDT,11:02:48.292000,5739929424508929,match,11:02:48.3437,6746fc53e21c740007c161f5,6746fc58ef434f0007c42d3c
316,0.79999,5739929424640001,buy,105.8,WOD-USDT,11:02:48.292000,5739929424640001,match,11:02:48.3438,6746fc568b053b0007197c35,6746fc585a555000073dde5a
317,0.55,5739929426081793,sell,95.6,WOD-USDT,11:02:48.296000,5739929426081793,match,11:02:48.3438,6746fbe1b26bfb000708744e,6746fc58754b1e0007e736db
318,0.50001,5739929426081796,sell,107.3,WOD-USDT,11:02:48.296000,5739929426081796,match,11:02:48.3438,6746fc4c439c1000070cfc0e,6746fc58754b1e0007e736db
319,0.5,5739929426081799,sell,245.2,WOD-USDT,11:02:48.296000,5739929426081799,match,11:02:48.3438,6746fbfbba86a000073ef174,6746fc58754b1e0007e736db
320,0.79993,5739930221295617,buy,12.5,WOD-USDT,11:02:50.603000,5739930221295617,match,11:02:50.6479,6746fc5aa69a4c0007867141,6746fc5a2033a50007a85b2e
321,0.6,5739931019655171,sell,97.6,WOD-USDT,11:02:52.704000,5739931019655171,match,11:02:52.7545,6746fc595a555000073de562,6746fc5cb6d5080007e08a3e
322,0.55001,5739931019655174,sell,124,WOD-USDT,11:02:52.704000,5739931019655174,match,11:02:52.7546,6746fc5b14a8920007b76dba,6746fc5cb6d5080007e08a3e
323,0.55,5739931019655177,sell,637.3,WOD-USDT,11:02:52.704000,5739931019655177,match,11:02:52.7547,6746fc5aeaedf50007cb5f1e,6746fc5cb6d5080007e08a3e
324,0.51466,5739931788654593,sell,40,WOD-USDT,11:02:54.725000,5739931788654593,match,11:02:54.7739,6746fc5d33b8f300079146b4,6746fc5e8b053b000719b271
325,0.512,5739931788654596,sell,4.2,WOD-USDT,11:02:54.725000,5739931788654596,match,11:02:54.7740,6746fc595e5d4c000752fbfb,6746fc5e8b053b000719b271
326,0.64,5739931805956097,sell,20,WOD-USDT,11:02:54.776000,5739931805956097,match,11:02:54.8264,6746fc5e8b053b000719b2d5,6746fc5e439c1000070d7898
327,0.64,5739931815917569,sell,20,WOD-USDT,11:02:54.815000,5739931815917569,match,11:02:54.8656,6746fc5e8b053b000719b2d5,6746fc5e2033a50007a87826
328,0.64,5739931895740417,sell,272.5,WOD-USDT,11:02:55.033000,5739931895740417,match,11:02:55.0785,6746fc5e8b053b000719b2d5,6746fc5f1adbea0007dfdfe3
329,0.79986,5739932887431169,buy,75.3,WOD-USDT,11:02:57.739000,5739932887431169,match,11:02:57.7868,6746fc615e5d4c0007533090,6746fc612033a50007a88a4b
330,0.55002,5739932887693313,sell,445,WOD-USDT,11:02:57.741000,5739932887693313,match,11:02:57.7869,6746fc60812d4000071a47d5,6746fc61725fc6000737137a
331,0.51421,5739932887693316,sell,40.1,WOD-USDT,11:02:57.741000,5739932887693316,match,11:02:57.7870,6746fc602033a50007a8821f,6746fc61725fc6000737137a
332,0.512,5739932887693319,sell,17.3,WOD-USDT,11:02:57.741000,5739932887693319,match,11:02:57.7876,6746fc595e5d4c000752fbfb,6746fc61725fc6000737137a
333,0.54285,5739933078403073,buy,20,WOD-USDT,11:02:58.271000,5739933078403073,match,11:02:58.3174,6746fc612033a50007a88aa8,6746fc629e4e400007f4d016
334,0.54285,5739933078403076,buy,4.2,WOD-USDT,11:02:58.271000,5739933078403076,match,11:02:58.3176,6746fc612033a50007a88ae1,6746fc629e4e400007f4d016
335,0.54285,5739933303060481,buy,15.9,WOD-USDT,11:02:58.808000,5739933303060481,match,11:02:58.8572,6746fc612033a50007a88ae1,6746fc62ba86a000073f34b4
336,0.55,5739933310007297,sell,13.7,WOD-USDT,11:02:58.823000,5739933310007297,match,11:02:58.8735,6746fc62ba86a000073f34b4,6746fc62dcdd7b000746fea6
337,0.512,5739933310007300,sell,300.4,WOD-USDT,11:02:58.823000,5739933310007300,match,11:02:58.8736,6746fc595e5d4c000752fbfb,6746fc62dcdd7b000746fea6
338,0.512,5739933310007303,sell,522,WOD-USDT,11:02:58.823000,5739933310007303,match,11:02:58.8737,6746fc629e4e400007f4d0d7,6746fc62dcdd7b000746fea6
339,0.5,5739933310007306,sell,220.7,WOD-USDT,11:02:58.823000,5739933310007306,match,11:02:58.8738,6746fc5a1adbea0007dfc2b8,6746fc62dcdd7b000746fea6
340,0.5,5739933310007309,sell,13.1,WOD-USDT,11:02:58.823000,5739933310007309,match,11:02:58.8738,6746fc611adbea0007dff1d6,6746fc62dcdd7b000746fea6
341,0.6,5739933952784385,sell,321.9,WOD-USDT,11:03:00.482000,5739933952784385,match,11:03:00.5330,6746fc64dcdd7b000747073c,6746fc64e21c740007c1d676
342,0.79986,5739934113085441,buy,6.2,WOD-USDT,11:03:00.895000,5739934113085441,match,11:03:00.9452,6746fc6333b8f30007916dbf,6746fc64ef434f0007c47cd6
343,0.79985,5739934219122689,buy,98.4,WOD-USDT,11:03:01.218000,5739934219122689,match,11:03:01.2663,6746fc658b053b000719da26,6746fc655e5d4c0007534739
344,0.79986,5739934219122692,buy,3.8,WOD-USDT,11:03:01.218000,5739934219122692,match,11:03:01.2664,6746fc6333b8f30007916dbf,6746fc655e5d4c0007534739
345,0.79986,5739934219122695,buy,44.7,WOD-USDT,11:03:01.218000,5739934219122695,match,11:03:01.2665,6746fc65eaedf50007cba3e3,6746fc655e5d4c0007534739
346,0.79986,5739934329354241,buy,125,WOD-USDT,11:03:01.514000,5739934329354241,match,11:03:01.5610,6746fc65b26bfb00070bdd3e,6746fc6533b8f300079179d6
347,0.79986,5739934586648577,buy,43.9,WOD-USDT,11:03:02.230000,5739934586648577,match,11:03:02.2803,6746fc65812d4000071a6954,6746fc66754b1e0007e78ec3
348,0.79987,5739934586648580,buy,18.6,WOD-USDT,11:03:02.230000,5739934586648580,match,11:03:02.2805,6746fc65a69a4c000786b506,6746fc66754b1e0007e78ec3
349,0.61992,5739934625708033,sell,104.8,WOD-USDT,11:03:02.345000,5739934625708033,match,11:03:02.3933,6746fc66ba86a000073f36e2,6746fc662033a50007a8a76a
350,0.60003,5739934625708036,sell,51.4,WOD-USDT,11:03:02.345000,5739934625708036,match,11:03:02.3934,6746fc659e4e400007f4e489,6746fc662033a50007a8a76a
351,0.6,5739934625708039,sell,1351.1,WOD-USDT,11:03:02.345000,5739934625708039,match,11:03:02.3936,6746fc64dcdd7b000747073c,6746fc662033a50007a8a76a
352,0.6,5739934628722689,sell,429.5,WOD-USDT,11:03:02.354000,5739934628722689,match,11:03:02.3994,6746fc64dcdd7b000747073c,6746fc668b053b000719e238
353,0.57616,5739934628722692,sell,10.3,WOD-USDT,11:03:02.354000,5739934628722692,match,11:03:02.4056,6746fc66754b1e0007e78e1a,6746fc668b053b000719e238
354,0.5,5739934730958849,sell,352.6,WOD-USDT,11:03:02.597000,5739934730958849,match,11:03:02.6430,6746fc645a555000073e290b,6746fc661adbea0007e00fcf
355,0.7749,5739935032424449,buy,6.4,WOD-USDT,11:03:03.312000,5739935032424449,match,11:03:03.3631,6746fc67ba86a000073f37c8,6746fc672033a50007a8aef9
356,0.511,5739936326760449,sell,195.6,WOD-USDT,11:03:06.748000,5739936326760449,match,11:03:06.7986,6746fc6a725fc60007374e51,6746fc6aa69a4c000786db08
357,0.49368,5739936326760452,sell,202.5,WOD-USDT,11:03:06.748000,5739936326760452,match,11:03:06.7988,6746fc6a439c1000070dc2e5,6746fc6aa69a4c000786db08
358,0.49,5739936326760455,sell,204,WOD-USDT,11:03:06.748000,5739936326760455,match,11:03:06.7988,6746fc688b053b000719ed87,6746fc6aa69a4c000786db08
359,0.47,5739936326760458,sell,212.7,WOD-USDT,11:03:06.748000,5739936326760458,match,11:03:06.7989,6746fc68812d4000071a7f87,6746fc6aa69a4c000786db08
360,0.4678,5739936326760461,sell,44.2,WOD-USDT,11:03:06.748000,5739936326760461,match,11:03:06.7989,6746fc68eaedf50007cbbe14,6746fc6aa69a4c000786db08
361,0.4678,5739936512882689,sell,62.6,WOD-USDT,11:03:07.244000,5739936512882689,match,11:03:07.2935,6746fc68eaedf50007cbbe14,6746fc6beaedf50007cbccd7
362,0.46,5739936512882692,sell,27.3,WOD-USDT,11:03:07.244000,5739936512882692,match,11:03:07.2936,6746fc67b26bfb00070bee24,6746fc6beaedf50007cbccd7
363,0.75273,5739936562821121,buy,51.3,WOD-USDT,11:03:07.388000,5739936562821121,match,11:03:07.4392,6746fc6aef434f0007c4a463,6746fc6bef434f0007c4a720
364,0.75276,5739936562821124,buy,21.7,WOD-USDT,11:03:07.388000,5739936562821124,match,11:03:07.4393,6746fc6aba86a000073f39de,6746fc6bef434f0007c4a720
365,0.46,5739936725219329,sell,16.1,WOD-USDT,11:03:07.845000,5739936725219329,match,11:03:07.8958,6746fc67b26bfb00070bee24,6746fc6b439c1000070dcbd3
366,0.45,5739936725219332,sell,499.2,WOD-USDT,11:03:07.845000,5739936725219332,match,11:03:07.8958,6746fc6a439c1000070dc073,6746fc6b439c1000070dcbd3
367,0.66792,5739936966785025,buy,150,WOD-USDT,11:03:08.429000,5739936966785025,match,11:03:08.4742,6746fc6b725fc600073755a4,6746fc6c9e4e400007f512bb
368,0.60258,5739937989146625,buy,29.7,WOD-USDT,11:03:11.372000,5739937989146625,match,11:03:11.4194,6746fc6f1adbea0007e04607,6746fc6feaedf50007cbe5f7
369,0.60258,5739938404513793,buy,22.8,WOD-USDT,11:03:12.385000,5739938404513793,match,11:03:12.4373,6746fc6f1adbea0007e04607,6746fc702033a50007a8e9e5
370,0.60259,5739938404513796,buy,18.9,WOD-USDT,11:03:12.385000,5739938404513796,match,11:03:12.4374,6746fc6fef434f0007c4bee5,6746fc702033a50007a8e9e5
371,0.61,5739938404513799,buy,32.7,WOD-USDT,11:03:12.385000,5739938404513799,match,11:03:12.4375,6746fc6e8b053b00071a14dc,6746fc702033a50007a8e9e5
372,0.61992,5739938404513802,buy,16,WOD-USDT,11:03:12.385000,5739938404513802,match,11:03:12.4375,6746fc6e633e91000751e7fd,6746fc702033a50007a8e9e5
373,0.50004,5739938493249537,sell,25,WOD-USDT,11:03:12.634000,5739938493249537,match,11:03:12.6840,6746fc70f61fa0000799e1d6,6746fc70a69a4c000787011e
374,0.50003,5739938493249540,sell,76.6,WOD-USDT,11:03:12.634000,5739938493249540,match,11:03:12.6842,6746fc6deaedf50007cbda8d,6746fc70a69a4c000787011e
